小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
兰石豪布斯卡鸿园,(七里河区仁恒美林郡)瓜州路1116-1124号,17662,板楼,1.8元/平米/月,兰州雅顺物业管理有限公司,兰州兰石房地产开发有限公司,3栋,560户
兰石豪布斯卡泽园,(七里河区仁恒美林郡)瓜州路1036-1040号,18020,板楼/塔板结合,1.5至2元/平米/月,兰州银安物业管理有限公司,兰州友信置业有限公司,2栋,420户
十一中家属院（甘南路）,(城关区兰大盘旋路)甘南路293-297号,27586,板楼,0.3元/平米/月,兰州银安物业管理有限公司,南油物业,1栋,57户
省教委家属院,(城关区兰大盘旋路)农民巷153-161号,22042,板楼,1.9元/平米/月,兰州金东建物业有限公司, 重庆汇东房地产开发有限公司,1栋,60户
立德巷,(城关区东方红广场)立德巷1-6号,28697,板楼,10元/平米/月,兰州银安物业管理有限公司,无开发商,1栋,129户
中科院兰州分院科苑三区,(城关区兰大盘旋路)南昌路368-392号,20602,塔楼/板楼,0.3至0.5元/平米/月,天庆物业,玉田县瑞涛天庆房地产开发有限公司,6栋,234户
科苑家园,(城关区兰大盘旋路)南昌路366号,22338,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,135户
甘肃省林业厅住宅楼,(城关区东方红广场)秦安路1附1号,16500,塔板结合,1.5元/平米/月,金伦物业,杭州兰里房产开发公司,1栋,204户
省政法学院家属院（贡元巷）,(城关区西关南关)贡元巷40-94号,19245,板楼,0.8至2元/平米/月,业主自筹物业,兰州永通房屋开发有限公司,7栋,356户
甘肃省民政厅家属院,(城关区兰大盘旋路)农民巷49-53号,15791,塔板结合,1.7元/平米/月,单位自管物业,无,1栋,78户
甘肃省金属公司家属院,(城关区东方红广场)榆中街127-149号,20626,板楼/塔板结合,1.8元/平米/月,兰州益群物业管理有限公司,甘肃省有色金属企业管理公司,3栋,162户
城关卫生健康局（陇西路）,"(城关区西关南关)陇西路1-19号, 陇西路47-68号",20741,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,兰州众邦物业管理有限公司,单位自建,9栋,435户
甘肃省水利厅家属院,"(城关区东方红广场)南滨河东路327-329号, 南滨河东路345-361号, 南滨河东路385-399号",25086,塔楼/板楼,0.3至1.7元/平米/月,兰州沃特物业公司,兰州友信置业有限公司,7栋,576户
华阳大厦住宅小区,(城关区东方红广场)甘南路467-473号,18925,板楼,1.5元/平米/月,兰州益群物业管理有限公司,兰州亚太西部置业有限公司,1栋,313户
城市花园,(城关区东方红广场)金昌南路354号,20520,塔楼,0.9元/平米/月,兰州安达物业管理有限公司,无,1栋,196户
盛贸华府（皋兰路）,(城关区东方红广场)皋兰路3号,16607,板楼,暂无信息,暂无信息,暂无信息,3栋,592户
省体委家属院,"(城关区东方红广场)郑家台236-258号, 金昌南路334-350号",15731,塔楼/板楼,0.5至10元/平米/月,无物业管理服务,北京康居安开发有限公司,5栋,298户
兰州体育馆家属院（郑家台）,(城关区东方红广场)郑家台170-172号,16314,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
德盛伊园,(城关区东方红广场)甘南路361-363号,20963,塔楼,暂无信息,暂无信息,暂无信息,1栋,125户
省科技厅家属院,(城关区西关南关)庆阳路150-184号,17569,板楼,0.5至0.7元/平米/月,单位自管物业,单位自建,4栋,338户
轻工厅家属院,"(城关区东方红广场)周家庄73-77号, 周家庄94号",16364,板楼,0.5至1.7元/平米/月,兰州易居物业管理有限公司,安达置业公司,2栋,94户
时代广场,(城关区西关南关)永昌路290号,17461,塔板结合,1.2元/平米/月,兰州居安物业有限公司,兰州雁滩工业城实业总公司,1栋,500户
甘肃省监狱管理局（静宁路）,(城关区西关南关)静宁路202号,15685,板楼,1.5元/平米/月,金伦物业, 重庆汇东房地产开发有限公司,1栋,231户
光辉小区,(城关区东方红广场)南昌路1668-1686号,27073,板楼,0.8至2元/平米/月,无物业管理服务,北京光辉伟业房地产开发有限公司怀来分公司,2栋,344户
甘肃省纺织品进出口公司家属院,(城关区兰大盘旋路)南滨河东路54-82号,15683,板楼/塔板结合,0.4至0.5元/平米/月,暂无信息,兰州润泽置地有限公司,4栋,183户
甘肃省七三局外贸局公司家属院,(城关区东方红广场)立功巷43-47号,24253,塔板结合,0.8元/平米/月,兰州沃特物业公司, 合肥万科瑞翔地产有限公司,1栋,48户
长青开发公司家属院,(城关区西关南关)民勤街64-76号,17715,板楼/塔板结合,1至1.2元/平米/月,暂无信息,暂无信息,2栋,176户
省石化供销公司家属院（民勤街）,(城关区西关南关)民勤街44-62号,16920,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,165户
铁一院祥和小区,(城关区五泉广场)和政西街66-86号,16075,板楼/塔板结合,0.3至1元/平米/月,兰州志诚物业有限公司,兰州民百置业有限公司,3栋,108户
泉景苑商住楼,(城关区五泉广场)金昌南路148-150号,19270,塔楼,1.5元/平米/月,兰州万城物业集团有限公司,兰州永通房屋开发有限公司,1栋,186户
市国资物业（民勤街）,(城关区西关南关)民勤街29-71号,19410,板楼/塔板结合,0.5至10元/平米/月,兰州居安物业有限公司,兰州永通房屋开发有限公司,7栋,430户
西北弘大厦,(城关区东方红广场)民主西路226号,14886,板楼,1.5元/平米/月,兰州银安物业管理有限公司,申安物业,2栋,289户
兰海一区,"(城关区兰大盘旋路)旧大路67-71号, 旧大路194-236号",16718,板楼/塔板结合/平房,0.35至1.5元/平米/月,金伦物业,兰海集团有限公司,7栋,377户
兰州长征橡胶厂,(城关区兰大盘旋路)旧大路106-108号,16917,板楼,0.5元/平米/月,兰州银安物业管理有限公司,申安物业,1栋,56户
翡翠郡,"(城关区碧桂园)青石路227号, 北环路翡翠郡",29126,板楼/塔板结合,1.7至3元/平米/月,金碧物业有限公司,碧桂园集团,41栋,96户
兰州消防支队住宅小区,(城关区兰大盘旋路)东岗西路591-605号,19431,板楼,1.5元/平米/月,单位自管物业,单位管理,2栋,176户
建行小区,(城关区东方红广场)金昌南路264-266号,15776,板楼,0.1元/平米/月,兰州益群物业管理有限公司, 合肥万科瑞翔地产有限公司,1栋,72户
甘肃省糖酒公司家属院,(城关区兰大盘旋路)天水南路471-489号,23038,板楼,0.2元/平米/月,兰州益群物业管理有限公司, 广州吉高展览策划有限公司,2栋,145户
凯大大厦,"(城关区东方红广场)庆阳路128号, 庆阳路112号",17052,塔楼/板楼,1.5元/平米/月,兰州银安物业管理有限公司, 合肥万科瑞翔地产有限公司,2栋,124户
耿家庄,(城关区东方红广场)麦积山路耿家庄,16672,板楼,0.3至1.03元/平米/月,暂无信息,无,7栋,297户
底巷子小区,(城关区东方红广场)底巷子85-91号,18996,板楼,20元/平米/月,暂无信息,无开发商,2栋,74户
信业小区,(城关区东方红广场)榆中街94-98号,15883,塔板结合,0.4元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,1栋,120户
庆阳路（商业）,(城关区西关南关)庆阳路175号,23451,板楼,0.5元/平米/月,兰州志诚物业有限公司,兰州民百置业有限公司,2栋,10户
名城广场,(城关区黄河北)南滨河东路名城广场,23520,塔板结合,3.8元/平米/月,兰州英家皇道物业管理服务有限公司,兰州顺泰房地产开发有限公司,4栋,4426户
城投格林庭院,(城关区万达大润发)天水北路405-415,16996,板楼/塔板结合,0.5至2元/平米/月,兰州建投物业管理有限公司,兰州建投房地产开发有限公司,3栋,840户
省检察院家属院,(城关区东方红广场)广武门后街65-75号,24612,板楼,0.9元/平米/月,单位自管物业,单位自建,1栋,144户
甘肃省有色金属地质勘查局家属院,(城关区兰大盘旋路)东岗西路571-587号,15662,板楼/塔板结合,0.2至0.5元/平米/月,金伦物业,上海甘浦置业发展公司,2栋,120户
至诚首府,(城关区兰大盘旋路)甘南路120号,20124,塔楼,1.6元/平米/月,甘肃至诚房地产开发有限责任公司,至诚集团,1栋,198户
兰海商贸城,"(城关区兰大盘旋路)甘南路177-183号, 甘南路193-209号, 甘南路219-233号, 甘南路269号",19553,板楼/塔板结合/平房,0.3至1.5元/平米/月,无物业管理服务,房地产开发公司,5栋,717户
农行家属院（雁滩）,(城关区万达大润发)雁滩路3103-3111号,15861,板楼,0.5元/平米/月,兰州亚太西部置业有限公司,兰州民百置业有限公司,1栋,70户
兰州运输集团家属院（甘南路/一只船南街）,"(城关区兰大盘旋路)一只船南街104-146号, 甘南路299-309号",25884,塔楼/板楼/塔板结合,0.5至10元/平米/月,单位自管物业,单位管理,7栋,459户
省纪委、省物资公司家属院,(城关区东方红广场)立功巷33-41号,24923,塔板结合,1.2元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,1栋,70户
农牧厅家属院,(城关区火车站)平凉路102-124号,15983,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,单位自管物业,3302单位,4栋,282户
省地震局家属院（东岗西路）,(城关区兰大盘旋路)东岗西路384-404号,21046,塔楼/板楼,0.5元/平米/月,单位自管物业,3302单位,3栋,428户
宜静园,(城关区东方红广场)黄河沿54-62号,19511,板楼,5元/平米/月,兰州金西物业管理有限公司,未知,1栋,240户
盛隆大厦,(城关区兰大盘旋路)甘南路278号,21095,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,186户
省机械研究所家属院,(城关区东方红广场)金昌北路210-230号,19909,板楼,0.5元/平米/月,兰州顺华物业有限责任公司,兰州永通房屋开发有限公司,5栋,161户
兰州市离退休干部第四休养所,"(城关区西关南关)畅家巷89-99号, 畅家巷105-117号",18231,板楼,0.5元/平米/月,兰州城建物业有限公司,"成都成房置业有限公司,成房置业有限公司",4栋,325户
甘肃西龙电子器材有限公司家属院,"(城关区兰大盘旋路)东岗西路558号, 东岗西路560-566号",18368,板楼,0.5元/平米/月,金伦物业,甘肃炬龙置业甘南分公司,1栋,81户
兴中大厦,(城关区东方红广场)皋兰路20号,17177,板楼,1元/平米/月,兰州安达物业管理有限公司, 重庆汇东房地产开发有限公司,1栋,230户
七建大厦,(城关区火车站)平凉路333号,17034,塔楼,1.9元/平米/月,兰州益建物业管理有限责任公司,	西安大德房地产开发有限公司,1栋,280户
造纸厂家属院,(城关区兰大盘旋路)南昌路336-350号,15809,板楼,0.1至0.4元/平米/月,暂无信息,兴隆县天庆房地产开发有限公司,4栋,123户
军区家属院（畅家巷）,"(城关区东方红广场)畅家巷84-96号, 庆阳路13号",17621,板楼,1.7至3元/平米/月,兰州居安物业有限公司,兰州友信置业有限公司,4栋,144户
兰房物业,"(城关区西关南关)武都路618号, 西城巷1-9号",18176,塔板结合,1.2至1.5元/平米/月,兰州兰房物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,2栋,259户
庆阳路（商业）,(城关区西关南关)庆阳路175号,23451,板楼,0.5元/平米/月,兰州志诚物业有限公司,兰州民百置业有限公司,2栋,10户
通渭路,(城关区西关南关)通渭路113号,16432,板楼/塔板结合,0.35至1.5元/平米/月,暂无信息,兰州永通房屋开发有限公司,25栋,629户
宏丰大厦,(城关区东方红广场)武都路1-3号,16038,塔楼,1.5元/平米/月,兰州银安物业管理有限公司,众安房产集团,1栋,330户
市教育局家属院,(城关区西关南关)正宁路196-200号,15639,板楼,1元/平米/月,暂无信息,暂无信息,1栋,24户
雅园,(城关区西关南关)延寿巷4号,18036,塔板结合,1.6元/平米/月,兰州天正物业管理有限责任公司, 陕西亿润经贸有限公司 ,1栋,194户
市国资物业（民勤街）,(城关区西关南关)民勤街29-71号,19410,板楼/塔板结合,0.5至10元/平米/月,兰州居安物业有限公司,兰州永通房屋开发有限公司,7栋,430户
省审计局家属院,(城关区兰大盘旋路)甘南路125-129号,26821,板楼,0.3元/平米/月,兰州兰石物业服务有限公司,上海荣兰置业合作公司,1栋,39户
商务宾馆,(城关区兰大盘旋路)一只船南街66号,21545,板楼/塔板结合,0.5元/平米/月,兰州中信物业管理有限公司, 陕西亿润经贸有限公司 ,2栋,102户
兰雅公司家属院,"(城关区兰大盘旋路)旧大路1-3号, 旧大路17-27号, 旧大路41-61号",16807,板楼,0.5至5元/平米/月,兰州东立物业管理公司, 陕西亿润经贸有限公司 ,5栋,220户
宏宇大厦,(城关区东方红广场)皋兰路4号,18502,塔板结合,2元/平米/月,单位自管物业,单位自建,1栋,156户
市场监管局家属院,(城关区西关南关)北城壕4-10号,15997,板楼/塔板结合,0.3至2元/平米/月,兰州安达物业管理有限公司,兰州永通房屋开发有限公司,3栋,109户
甘肃省有色金属地质勘查局家属院,(城关区兰大盘旋路)东岗西路571-587号,15662,板楼/塔板结合,0.2至0.5元/平米/月,金伦物业,上海甘浦置业发展公司,2栋,120户
军区家属院（畅家巷）,"(城关区东方红广场)畅家巷84-96号, 庆阳路13号",17621,板楼,1.7至3元/平米/月,兰州居安物业有限公司,兰州友信置业有限公司,4栋,144户
兰房物业,"(城关区西关南关)武都路618号, 西城巷1-9号",18176,塔板结合,1.2至1.5元/平米/月,兰州兰房物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,2栋,259户
十一中家属院（甘南路）,(城关区兰大盘旋路)甘南路293-297号,27586,板楼,0.3元/平米/月,兰州银安物业管理有限公司,南油物业,1栋,57户
省教委家属院,(城关区兰大盘旋路)农民巷153-161号,22042,板楼,1.9元/平米/月,兰州金东建物业有限公司, 重庆汇东房地产开发有限公司,1栋,60户
立德巷,(城关区东方红广场)立德巷1-6号,28697,板楼,10元/平米/月,兰州银安物业管理有限公司,无开发商,1栋,129户
造纸厂家属院,(城关区兰大盘旋路)南昌路336-350号,15809,板楼,0.1至0.4元/平米/月,暂无信息,兴隆县天庆房地产开发有限公司,4栋,123户
省机械研究所家属院,(城关区东方红广场)金昌北路210-230号,19909,板楼,0.5元/平米/月,兰州顺华物业有限责任公司,兰州永通房屋开发有限公司,5栋,161户
兰州市离退休干部第四休养所,"(城关区西关南关)畅家巷89-99号, 畅家巷105-117号",18231,板楼,0.5元/平米/月,兰州城建物业有限公司,"成都成房置业有限公司,成房置业有限公司",4栋,325户
甘肃西龙电子器材有限公司家属院,"(城关区兰大盘旋路)东岗西路558号, 东岗西路560-566号",18368,板楼,0.5元/平米/月,金伦物业,甘肃炬龙置业甘南分公司,1栋,81户
兴中大厦,(城关区东方红广场)皋兰路20号,17177,板楼,1元/平米/月,兰州安达物业管理有限公司, 重庆汇东房地产开发有限公司,1栋,230户
长青花园,(城关区东方红广场)底巷子52号,20444,板楼,2元/平米/月,永新华物业, 五指山水墨雨林置业有限公司,1栋,206户
甘肃建投三建集团,(城关区西关南关)武都路484-496号,18165,塔楼,1.5元/平米/月,兰州建投物业管理有限公司,兰州建投房地产开发有限公司,2栋,314户
新青年国旅（静宁路）,(城关区西关南关)静宁路210-218号,20224,板楼,0.5元/平米/月,兰州城关物业服务集团有限公司,保定新新房地产开发有限公司,1栋,70户
和顺美居,(城关区东方红广场)旧大路225-227号,17003,板楼,0.5元/平米/月,金伦物业, 重庆汇东房地产开发有限公司,2栋,208户
农牧厅家属院,(城关区火车站)平凉路102-124号,15983,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,单位自管物业,3302单位,4栋,282户
省地震局家属院（东岗西路）,(城关区兰大盘旋路)东岗西路384-404号,21046,塔楼/板楼,0.5元/平米/月,单位自管物业,3302单位,3栋,428户
名城广场,(城关区黄河北)南滨河东路名城广场,23520,塔板结合,3.8元/平米/月,兰州英家皇道物业管理服务有限公司,兰州顺泰房地产开发有限公司,4栋,4426户
省纪委、省物资公司家属院,(城关区东方红广场)立功巷33-41号,24923,塔板结合,1.2元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,1栋,70户
至诚首府,(城关区兰大盘旋路)甘南路120号,20124,塔楼,1.6元/平米/月,甘肃至诚房地产开发有限责任公司,至诚集团,1栋,198户
兰州市政工程管理处家属院(南昌路),"(城关区兰大盘旋路)南昌路73-85号, 南昌路99-111号",22056,塔楼/板楼,0.3至1元/平米/月,兰州银安物业管理有限公司, 陕西亿润经贸有限公司 ,4栋,230户
寒旱所南昌路家属院,(城关区兰大盘旋路)南昌路441-461号,23490,板楼,0.4至0.5元/平米/月,天庆物业, 重庆汇东房地产开发有限公司,3栋,132户
科苑家园,(城关区兰大盘旋路)南昌路366号,22338,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,135户
甘肃省林业厅住宅楼,(城关区东方红广场)秦安路1附1号,16500,塔板结合,1.5元/平米/月,金伦物业,杭州兰里房产开发公司,1栋,204户
中央名筑,(城关区西关南关)金昌南路215-217号,16898,塔板结合,1.8元/平米/月,兰州居安物业有限公司,兰州友信置业有限公司,1栋,174户
甘肃省邮电建设公司家属院,(城关区西关南关)杨家园15-25号,19616,板楼,0.3元/平米/月,暂无信息,无,1栋,60户
烟草公司家属院,(城关区兰大盘旋路)东岗西路717-721号,15787,板楼,0.5元/平米/月,单位自管物业,单位自建,1栋,63户
甘肃省糖酒公司家属院,(城关区兰大盘旋路)天水南路471-489号,23038,板楼,0.2元/平米/月,兰州益群物业管理有限公司, 广州吉高展览策划有限公司,2栋,145户
经济学院家属院,(七里河区晏家坪)建西东路235-239号,18890,板楼,暂无信息,暂无信息,暂无信息,1栋,56户
倚能城市之光,(七里河区仁恒美林郡)任家庄街64-68号,17283,塔楼,0.5至1.7元/平米/月,兰州田园物业有限公司,兰州友信置业有限公司,1栋,347户
通渭路小学家属院,(城关区西关南关)通渭路121号,18681,板楼,1元/平米/月,兰州沃特物业公司,兰州永通房屋开发有限公司,2栋,37户
市疾控中心家属院（金塔巷）,(城关区西关南关)金塔巷38-54号,16140,板楼,0.35至0.5元/平米/月,甘肃长业物业管理有限公司,兰雄置业有限公司,2栋,172户
凯大大厦,"(城关区东方红广场)庆阳路128号, 庆阳路112号",17052,塔楼/板楼,1.5元/平米/月,兰州银安物业管理有限公司, 合肥万科瑞翔地产有限公司,2栋,124户
市教育局家属院,(城关区西关南关)正宁路196-200号,15639,板楼,1元/平米/月,暂无信息,暂无信息,1栋,24户
兰州中天健广场,(七里河区仁恒美林郡)柳家营10号,22596,塔楼/塔板结合,3至3.8元/平米/月,暂无信息,甘肃中天健房地产开发集团有限公司,11栋,2694户
省木材公司东家属院,(七里河区仁恒美林郡)西津西路426-460号,16016,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,279户
兰州化物所科化小区一区,(城关区兰大盘旋路)南昌路666-672号,19662,未知类型,2元/平米/月,暂无信息,暂无信息,2栋,50户
兰州大学第一医院家属院（东岗西路）,"(城关区兰大盘旋路)东岗西路29-37号, 东岗西路55-99号, 东岗西路121-139号",20081,板楼/塔板结合,0.5至1元/平米/月,单位自管物业,城投开发,9栋,1044户
比科新大厦,(城关区西关南关)庆阳路77号,18268,板楼,2.2元/平米/月,兰州兰山林站物业服务有限公司,中能比卡伏（大连）置业有限公司,1栋,153户
会馆巷小区,"(城关区西关南关)会馆巷1-15号, 张掖路38-40号",15360,塔楼,0.5至10元/平米/月,兰州安达物业管理有限公司, 陕西亿润经贸有限公司 ,6栋,343户
粮食局家属院(会馆巷）,(城关区西关南关)会馆巷20-35号,16212,板楼/塔板结合,0.5元/平米/月,兰州幸福物业管理有限责任公司, 陕西亿润经贸有限公司 ,5栋,269户
卫生厅（南/北）,(城关区西关南关)畅家巷57-138号,20073,塔楼/板楼,0.2至1.2元/平米/月,天庆物业,杰成地产,7栋,527户
怡园,(城关区西关南关)延寿巷2号,18474,塔楼,1.8元/平米/月,兰州沃特物业公司,兰州友信置业有限公司,1栋,182户
省商务厅家属院（民主东路/平凉路）,"(城关区兰大盘旋路)民主东路24-88号, 平凉路220-230号",19681,板楼,0.3至1元/平米/月,兰州东立物业管理公司,上海甘浦置业发展有限公司,9栋,447户
甘肃省冶金厅家属院,(城关区兰大盘旋路)平凉路286-316号,22796,板楼,1至1.5元/平米/月,齐建物业,甘肃科隆农业有限责任公司,3栋,232户
金石巷小区,(城关区西关南关)金石巷2-18号,16893,板楼,0.8元/平米/月,兰州安达物业管理有限公司,安达祥和置业公司,1栋,182户
城投水岸颐苑,(城关区东方红广场)鱼池子73-81号,22443,板楼,1.7元/平米/月,暂无信息,暂无信息,2栋,592户
雁宁家园,(城关区万达大润发)雁宁路240-250号,17328,未知类型,暂无信息,暂无信息,暂无信息,2栋,180户
市委家属院（通渭路）,(城关区西关南关)通渭路70-96号,18970,板楼/平房,暂无信息,兰州万城物业集团有限公司,兰州永通房屋开发有限公司,4栋,232户
兰州市煤炭二公司家属院,(城关区兰大盘旋路)甘南路105-113号,27096,板楼,0.5元/平米/月,兰州城关物业管理有限公司,"煤炭安全监察局,中国煤炭公司",1栋,96户
市少儿活动中心家属院,(城关区西关南关)贡元巷25-43号,18194,板楼,1至2元/平米/月,兰州城关物业服务集团有限公司,无开发商,3栋,449户
发改委家属院,(城关区万达大润发)雁宁路359-381号,16235,未知类型,暂无信息,暂无信息,暂无信息,2栋,154户
兰州大学家属院,"(城关区兰大盘旋路)定西路552-732号, 定西路620附1号",21124,板楼/塔板结合,0.4至20元/平米/月,暂无信息,华丰房地产,25栋,1277户
兰石豪布斯卡瑞园,(七里河区仁恒美林郡)兰石西街121-133号,15725,塔楼/板楼/塔板结合,1.5至5元/平米/月,暂无信息,豪宇投资有限公司,7栋,999户
中科院兰州分院科苑一区,(城关区兰大盘旋路)南昌路394-532号,18534,塔楼/板楼/塔板结合,0.35至5元/平米/月,齐建物业,保定亿佰家投资有限公司,18栋,1625户
工行甘肃省分行家属院,(城关区西关南关)贡元巷15-17号,16359,板楼,2元/平米/月,单位自管物业,单位自建,1栋,120户
省电信器材场家属院,(城关区兰大盘旋路)甘南路141-159号,25958,塔楼/板楼,0.5至1.5元/平米/月,兰州益群物业管理有限公司,"""浙江富园房地产开发有限公司",3栋,171户
三洲开发公司家属院,(城关区西关南关)贡元巷53-59号,20676,板楼,6元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,3栋,60户
省电信器材场家属院,(城关区兰大盘旋路)甘南路141-159号,25958,塔楼/板楼,0.5至1.5元/平米/月,兰州益群物业管理有限公司,"""浙江富园房地产开发有限公司",3栋,171户
中科银座,(城关区西关南关)庆阳路71-75号,17305,塔楼/塔板结合,2.5至5元/平米/月,兰州兰石物业服务有限公司,兰州永通房屋开发有限公司,2栋,924户
兰州市建设银行家属院,(城关区东方红广场)金昌北路63-71号,18947,板楼,2元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,1栋,70户
省药品检验所住宅小区,(城关区兰大盘旋路)渭源路60-82号,23593,板楼/塔板结合,0.5至8元/平米/月,兰州紫荆物业管理有限公司, 重庆汇东房地产开发有限公司,4栋,160户
甘肃省科学器材家属院,(城关区东方红广场)平凉路539-553号,17517,塔板结合,暂无信息,兰州安达物业管理有限公司,暂无信息,3栋,122户
兰州中心写字楼,(七里河区西站)西津西路14号,24848,塔楼,5至10元/平米/月,暂无信息,暂无信息,2栋,1956户
省水利厅家属院（东城壕）,(城关区西关南关)东城壕20-34号,22661,板楼,0.4元/平米/月,暂无信息,暂无信息,2栋,310户
和畅苑小区,"(城关区火车站)和政东街26号, 和政东街26附1-附4号",15859,板楼,1.6元/平米/月,暂无信息,暂无信息,1栋,45户
西脉大厦,(城关区雁滩高新区)雁南路14号,18147,板楼,2元/平米/月,暂无信息,暂无信息,1栋,400户
干部休养所家属院,"(城关区东方红广场)广武门后街56号, 广武门后街60-62号",23028,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,36户
省地震局家属院（东岗西路）,(城关区兰大盘旋路)东岗西路384-404号,21046,塔楼/板楼,0.5元/平米/月,单位自管物业,3302单位,3栋,428户
中国科学院兰州分科苑四区,(城关区兰大盘旋路)渭源路209-227号,15739,板楼,0.6元/平米/月,兰州东立物业管理公司, 合肥万科瑞翔地产有限公司,1栋,192户
甘肃省有色金属地质勘查局家属院,(城关区兰大盘旋路)东岗西路571-587号,15662,板楼/塔板结合,0.2至0.5元/平米/月,金伦物业,上海甘浦置业发展公司,2栋,120户
至诚首府,(城关区兰大盘旋路)甘南路120号,20124,塔楼,1.6元/平米/月,甘肃至诚房地产开发有限责任公司,至诚集团,1栋,198户
中科院地质局家属院,(城关区兰大盘旋路)东岗西路370-380号,18558,板楼,1.7元/平米/月,永新华物业,兰州永通房屋开发有限公司,1栋,84户
省疾控中心家属院（渭源路）,(城关区兰大盘旋路)渭源路36-46号,20202,板楼/塔板结合,1元/平米/月,无物业管理服务,甘肃第七建设集团股份有限公司,3栋,118户
农垦大厦,(城关区西关南关)南滨河东路755号,15701,塔楼,1元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,1栋,177户
兰州市政工程管理处家属院(南昌路),"(城关区兰大盘旋路)南昌路73-85号, 南昌路99-111号",22056,塔楼/板楼,0.3至1元/平米/月,兰州银安物业管理有限公司, 陕西亿润经贸有限公司 ,4栋,230户
盛隆大厦,(城关区兰大盘旋路)甘南路278号,21095,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,186户
景苑丽都,(城关区万达大润发)滩尖子369号,17131,塔板结合,0.6元/平米/月,天庆物业, 合肥万科瑞翔地产有限公司,1栋,144户
天水路省政府家属院,(城关区雁滩高新区)天水中路17-21号,16759,塔楼,0.6至1.5元/平米/月,无物业管理服务,上大阳光,3栋,306户
开关厂家属院,(城关区西关南关)颜家沟167-173号,16963,塔楼,1.5元/平米/月,兰州大元物业管理有限公司,上海大元置业有限公司,1栋,60户
老干部活动中心家属院,(城关区东方红广场)南昌路1654-1656号,24481,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,56户
省广播电视器材供应站,(城关区五泉广场)白银路207-223号,16666,塔楼,0.5元/平米/月,暂无信息,暂无信息,2栋,136户
花园西小区,"(城关区五泉广场)和政西街267-277号, 和政西街283-327号, 铁路西村198-264号",15681,板楼,0.3至4元/平米/月,无物业管理服务,暂无信息,10栋,665户
财政厅家属院（河水道）,(城关区东方红广场)河水道11号,25781,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
省人大机关家属院,(城关区东方红广场)黄河沿街6-14号,23036,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,88户
兰州运输四公司家属院,"(城关区兰大盘旋路)一只船南街41-49号, 一只船南街63-73号",19321,板楼,1元/平米/月,暂无信息,暂无信息,2栋,147户
兰州化工机械厂家属院,(城关区西关南关)武都路640-666号,16112,板楼,1元/平米/月,兰州金东建物业有限公司,兰州民百置业有限公司,2栋,453户
省国土资源厅家属院,(城关区东方红广场)鱼池子14-26号,24378,板楼,暂无信息,暂无信息,暂无信息,1栋,119户
省建设银行家属院（榆中街）,(城关区东方红广场)榆中街82-140号,17769,板楼/塔板结合,10元/平米/月,兰州田园物业有限公司,暂无信息,5栋,480户
省电力干休所,(城关区东方红广场)金昌北路115-119号,16940,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
广武嘉苑,(城关区东方红广场)广武门后街1820-1822号,23948,板楼,1.5至1.8元/平米/月,暂无信息,暂无信息,2栋,397户
市职业技术学校家属院,(城关区西关南关)畅家巷75-81号,20030,板楼,0.5元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,2栋,78户
省人民医院住宅小区,(城关区兰大盘旋路)东岗西路104-202号,18875,板楼,0.5至15元/平米/月,无物业管理服务,广深铁路,16栋,904户
弘顺居,"(城关区西关南关)通渭路18-24号, 通渭路36-38号",16678,未知类型,暂无信息,暂无信息,暂无信息,2栋,97户
省人大家属院（五福巷）,(城关区西关南关)五福巷26-44号,16542,板楼,0.35至0.8元/平米/月,天庆物业, 重庆汇东房地产开发有限公司,2栋,134户
甘肃省秦剧团家属院,"(城关区兰大盘旋路)农民巷87-89号, 农民巷97-101号, 农民巷105-111号, 农民巷119-125号, 农民巷85号",17005,塔板结合,暂无信息,暂无信息,暂无信息,3栋,149户
和政小区,(城关区火车站)和政西街14号,19640,塔楼,暂无信息,暂无信息,暂无信息,1栋,160户
