小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
赣南机械厂小区,(章贡区黄金开发区)金秋路赣南机械厂小区,7310,板楼/平房,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,7栋,279户
桃源华府,(赣县区赣县区)赣南大道桃源华府,7305,未知类型,暂无信息,广州虹宇物业管理有限公司,赣州弘强顺业房地产开发有限公司,6栋,321户
文明大道48号,(章贡区老城区)文明大道48号,7159,板楼,0.5元/平米/月,彩生活物业有限公司,赣州昌泰资产管理有限公司,2栋,40户
西津路社区,(章贡区老城区)西津路23号,7200,板楼/塔板结合,0.55至20元/平米/月,暂无信息,赣州宝义置业有限公司,19栋,413户
青年路13号,(章贡区老城区)青年路13号,7126,塔楼,5元/平米/月,暂无信息,上海中盛实业集团有限公司,1栋,25户
金湾花苑,(章贡区老城区)章江北大道112号,7493,板楼,0.5元/平米/月,小区委员会自管,合肥万科金湾地产有限公司,9栋,386户
赣南地质钻探院小区,(章贡区章江新区)赣县路赣南地质钻探院小区,7375,板楼,0.5至1元/平米/月,暂无信息,暂无信息,8栋,288户
榕樹苑,(章贡区老城区)张家围路50号,7182,板楼,0.5元/平米/月,江西燕兴物业管理有限公司,金科集团苏州金科科润房地产开发有限公司,13栋,400户
南阳苑,(章贡区老城区)张家围路33号,7425,平房,0.5元/平米/月,小区委员会自管,美的置业,1栋,128户
佳康花园,(于都县于都县)甘泉路4号,7244,未知类型,暂无信息,暂无信息,暂无信息,4栋,72户
书香琴苑,(于都县于都县)战前南路书香琴苑,7684,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
旭华东城北区,(于都县于都县)古田中路旭华东城北区,7429,未知类型,暂无信息,暂无信息,暂无信息,4栋,216户
书香门第,(于都县于都县)于山大道书香门第,6982,未知类型,暂无信息,暂无信息,暂无信息,3栋,184户
馨惠花园,(于都县于都县)古田中路11号,7358,未知类型,暂无信息,暂无信息,暂无信息,3栋,112户
南水国际,(南康区南康区)南山大道南水国际,7215,塔板结合,0.5至1.1元/平米/月,深圳市彩生活物业管理有限公司, 重庆汇东房地产开发有限公司,27栋,1207户
匯納新村,(章贡区老城区)营角上路32号,7210,板楼,1.1元/平米/月,江西百富行物业管理服务有限公司,金广物业,11栋,327户
明珠苑,(章贡区站北区)五洲大道明珠苑,7682,板楼,1至2元/平米/月,暂无信息,明珠集团开发商,10栋,394户
赣州安居小区,(章贡区章江新区)客家大道20号,7337,塔楼/板楼,0.5至1元/平米/月,暂无信息,暂无信息,33栋,1370户
景荣花苑,(章贡区老城区)营角上路25号,7113,板楼/塔板结合,0.6元/平米/月,暂无信息,四金房产,3栋,84户
清華苑,(章贡区老城区)青年路49号,7595,板楼,0.8元/平米/月,暂无信息,中海地产,7栋,186户
时代华府,(于都县于都县)古田中路时代华府,7237,未知类型,暂无信息,暂无信息,暂无信息,17栋,1985户
常青小区,(章贡区老城区)张家围路23号,6918,板楼,0.5元/平米/月,常青物业,长青有限公司,9栋,212户
园林新城,(章贡区蓉江新区)鑫林街园林新城,6934,塔板结合,0.6元/平米/月,暂无信息,赣州昌泰资产管理有限公司,6栋,112户
天润苑,(于都县于都县)古田中路110号,7095,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
盛世豪庭,(于都县于都县)工业大道8号,7602,板楼,暂无信息,暂无信息,暂无信息,6栋,1024户
东郊花苑,(章贡区老城区)东郊路89号,7417,板楼/塔板结合/平房,0.5至1元/平米/月,东郊花苑物业,航东地产,9栋,411户
龙港明珠,(章贡区老城区)通天岩路16号,7604,塔板结合,0.4元/平米/月,赣州港源物业管理有限公司,赣州国强房地产开发有限公司,3栋,99户
金怡华庭,(于都县于都县)于山大道金怡华庭,7332,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
毅德商贸物流园,(章贡区蓉江新区)蓉江新区潭东镇潭东八路东南侧,7094,板楼,暂无信息,暂无信息,暂无信息,97栋,3884户
锦绣城,(南康区南康区)文化路锦绣城,6882,板楼,0.8至1.1元/平米/月,深圳市彩生活物业管理有限公司,中海地产,37栋,1453户
青年路19号,(章贡区老城区)青年路19号,7425,板楼,2元/平米/月,暂无信息,河南中中置业集团有限公司,2栋,40户
建安住宅楼,(赣县区赣县区)银河大道建安小区,6949,未知类型,暂无信息,暂无信息,暂无信息,3栋,25户
红杉庭,(章贡区老城区)廉泉路红杉庭,7400,板楼,0.6元/平米/月,小区委员会自管,河南中中置业集团有限公司,9栋,282户
城市广场,(南康区南康区)南华大道城市广场,7385,板楼/塔板结合,1元/平米/月,赣州亚琦物业管理有限公司, 合肥万科瑞翔地产有限公司,36栋,1704户
越秀花苑馨秀轩,"(章贡区老城区)杨公路3号,杨公路10号",7719,板楼,11元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,4栋,112户
中海派,(章贡区章江新区)赞贤路中海派,14717,板楼,1.8元/平米/月,中海宏洋物业管理有限公司,中海地产,9栋,1720户
锦绣新天地,(章贡区黄金开发区)迎宾大道99号,8691,板楼/塔板结合,0.6至1.25元/平米/月,赣州锦泰物业管理有限公司,赣州航城置业有限公司,40栋,2342户
中央城,(章贡区章江新区)赣康路中央城,13534,板楼/塔板结合,1.5至1.85元/平米/月,康乐物业,暂无信息,8栋,2009户
幸福里三期,(章贡区章江新区)新赣州大道幸福里三期,15436,板楼/塔板结合,1.8至1.85元/平米/月,华润置地,华润置地,8栋,1442户
劲嘉山与城,(章贡区黄金开发区)赣通大道劲嘉山与城,9575,塔楼/板楼/塔板结合,1.2元/平米/月,深圳市彩生活物业管理有限公司, 合肥万科瑞翔地产有限公司,19栋,3066户
幸福里二期,(章贡区章江新区)琴江路5号,15394,板楼/塔板结合,1.8元/平米/月,华润置地,华润置地,7栋,1619户
恒大翡翠华庭,(章贡区章江新区)文武坝路36号,14410,板楼,1.8元/平米/月,金碧物业,广州恒大房地产开发有限公司,9栋,1022户
圣地亚哥公寓楼,(章贡区黄金开发区)金岭西大道圣地亚哥公寓楼,9988,塔板结合,1.7元/平米/月,九治物业,赣州昌泰资产管理有限公司,1栋,600户
恒大名都二期,(章贡区站北区)五洲大道恒大名都二期,11532,塔楼/板楼,1.8元/平米/月,金碧物业,恒大集团,7栋,1299户
公园壹号,(章贡区章江新区)登峰大道公园壹号,14436,板楼,1.5至1.8元/平米/月,燕兴物业,赣州恒基房地产开发有限公司,7栋,1094户
绿洲康城,(章贡区黄金开发区)华坚路3号,9984,板楼/塔板结合,0.6至1.3元/平米/月,暂无信息,赣州航城置业有限公司,13栋,579户
中创水韵春天,(章贡区章江新区)文武坝路中创水韵春天,15461,板楼,1.5元/平米/月,深圳市花样年国际物业服务有限公司赣州分公司,嘉兴中创置业有限公司,7栋,864户
阳光瑞香新城A区,(章贡区章江新区)章江新区全南路38号,9794,板楼,0.6元/平米/月,暂无信息,暂无信息,14栋,751户
豪德水岸新天,(章贡区章江新区)兴国路2号,11089,塔楼/板楼/塔板结合/平房,1.5元/平米/月,豪德置业(赣州)有限公司,赣州鑫群置业有限公司,25栋,1015户
京华苑,(章贡区章江新区)长征大道21号,9424,板楼,0.5元/平米/月,无,保利地产,7栋,199户
向日葵公寓,(章贡区黄金开发区)金东路向日葵公寓,9943,塔楼,1.2元/平米/月,赣州德威物业,赣州航城置业有限公司,1栋,294户
华坤·都市桃源,(章贡区黄金开发区)金星路华坤·都市桃源,9146,板楼/塔板结合,0.6至1.3元/平米/月,江西燕兴物业管理有限公司,暂无信息,5栋,260户
路福江韵华府,(章贡区章江新区)章江南大道2号,13709,板楼,1.5至1.6元/平米/月,宏鑫物业,珠海市路福工程实业有限公司,6栋,861户
翡翠公寓,(章贡区老城区)八一四大道翡翠公寓,10136,塔楼/板楼,1.8至2.8元/平米/月,金碧物业,襄阳市恒大金碧房地产开发有限公司,2栋,1509户
博德星泰名苑,(章贡区章江新区)客家大道70号,9166,板楼,1.2至1.6元/平米/月,博德物业有限公司,暂无信息,11栋,344户
丽景江山,(章贡区黄金开发区)赞贤路88号,12301,塔板结合,1.5至1.8元/平米/月,久制物业服务有限公司, 重庆汇东房地产开发有限公司,14栋,1530户
东方红广场,(章贡区站北区)五龙三路8号,10101,板楼,1元/平米/月,暂无信息,长沙吉盛置业有限公司,7栋,683户
嘉福国际,(章贡区老城区)渡口路嘉福国际,9491,板楼/塔板结合,1.5至3.2元/平米/月,江西燕兴物业管理有限公司,赣州市章贡区嘉福发展房地产开发有限公司,9栋,2133户
鹭江新城,(章贡区站北区)五洲大道20号,9566,板楼,0.6至1.2元/平米/月,暂无信息,中海地产,41栋,981户
金洲城,(章贡区章江新区)瑞金路8号,12876,塔楼,0.8至1.2元/平米/月,恒远物业,赣州航城置业有限公司,3栋,726户
国兴永安居,(章贡区黄金开发区)客家大道184号,8204,板楼,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,336户
章江南苑,(章贡区章江新区)红都大道章江南苑,11582,塔楼/板楼,0.6至1.2元/平米/月,赣州虔榕物业公司,赣州航城置业有限公司,40栋,1410户
金鹏怡和园,(章贡区章江新区)长征大道12号,11655,板楼,0.6至1.8元/平米/月,赣州金元物业有限管理公司,赣州航城置业有限公司,13栋,667户
中廷·森林公馆,(章贡区章江新区)长征大道4号,13772,塔楼/板楼/塔板结合/平房,1.8元/平米/月,中廷物业,中海地产,14栋,602户
中廷广场,(章贡区章江新区)长征大道17号,12313,塔楼/塔板结合,1.6元/平米/月,赣州德威物业,赣州鑫群置业有限公司,2栋,780户
锦绣青春里,(章贡区黄金开发区)工业三路锦绣青春里,9659,板楼,1.25元/平米/月,无,赣州绿地置业有限公司,1栋,221户
名扬鑫城,(章贡区黄金开发区)金元路名扬鑫城,8647,塔楼,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,6栋,287户
东城华庭锦豪苑,(章贡区站北区)京九路32号,9510,板楼,0.4至1.4元/平米/月,凌兴物业,赣州国强房地产开发有限公司,2栋,188户
春江花月B区,(章贡区老城区)章江北大道春江花月B区,9827,板楼,1.2元/平米/月,江西燕兴物业管理有限公司,赣州市宏康房地产开发有限公司,14栋,770户
金鹏•雅典园,(章贡区章江新区)长征大道6号,11103,板楼/塔板结合,2.5元/平米/月,暂无信息,深圳市金鹏集团有限公司,2栋,233户
阳光里,(南康区南康区)南水大道阳光里,9002,塔板结合/平房,1.8元/平米/月,暂无信息,暂无信息,4栋,272户
恒安·龙居苑,(章贡区黄金开发区)金东路19号,14564,板楼/塔板结合,0.8元/平米/月,深圳市彩生活服务集团有限公司,赣州航城置业有限公司,56栋,208户
铭欣华府,(章贡区黄金开发区)恒安路铭欣华府,10439,板楼,1.2元/平米/月,赣州鸿泰置业有限公司,赣州源盛置业有限公司,18栋,980户
翡翠谷,(章贡区水东)赣南大道翡翠谷,8748,塔楼,暂无信息,暂无信息,暂无信息,2栋,1534户
东都嘉城,(赣县区赣县区)赣南大道东都嘉城,8831,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
中洋城中经典,(章贡区章江新区)赣江街道赣江源大道19号,13173,板楼,1.5元/平米/月,彭基物业,海南中洋实业有限公司,2栋,204户
江畔豪庭,(章贡区站北区)八一四大道91号,10248,塔楼,1元/平米/月,深圳市彩生活物业管理有限公司,中航国际中航地产,5栋,144户
银和花园,(南康区南康区)泰康东大道193号,8822,未知类型,暂无信息,暂无信息,暂无信息,19栋,19户
绿源春小区,(章贡区章江新区)会昌路10号,12410,平房,1.5元/平米/月,暂无信息,郑州建业绿源置业有限公司,1栋,114户
公务员小区二期东区,(章贡区章江新区)于都路10号,13169,板楼,1.1元/平米/月,暂无信息,赣州鑫群置业有限公司,4栋,103户
金桥花园(赞贤路),(章贡区章江新区)赞贤路36号,10277,塔板结合,0.6元/平米/月,赣州港源物业管理有限公司,中海地产,4栋,178户
金丰山庄二区,(章贡区黄金开发区)金邮路4号,8671,板楼,1元/平米/月,暂无信息,金丰建设,20栋,122户
博德星辰名苑,(章贡区章江新区)客家大道博德星辰名苑,9107,板楼,0.8元/平米/月,江西燕兴物业管理有限公司,暂无信息,8栋,261户
金城华府,(章贡区老城区)通天岩路9号,9110,板楼,0.8元/平米/月,金城物业,赣州昌泰资产管理有限公司,9栋,332户
乾盛观江明月,(章贡区站北区)吉埠路乾盛观江明月,13940,板楼,2.3至3.6元/平米/月,小区委员会自管,赣州乾一置业有限公司,18栋,324户
城市主场,(章贡区章江新区)宁都路城市主场,14626,塔板结合,1.5元/平米/月,深圳市开元国际物业管理有限公司, 陕西亿润经贸有限公司 ,6栋,723户
七一九社区北苑,(章贡区黄金开发区)金东路6号,8707,塔楼,1元/平米/月,赣州德威物业,赣州航城置业有限公司,5栋,310户
旭升苑,(章贡区老城区)营角上路13号,11671,塔板结合,暂无信息,暂无信息,碧桂园集团,1栋,30户
玛尔沃商住楼,(章贡区老城区)大公路51号,8966,板楼,0.8元/平米/月,小区委员会自管,赣州航城置业有限公司,1栋,110户
和信花园,(章贡区黄金开发区)金星路8号,8136,板楼,暂无信息,江西燕兴物业管理有限公司,江西和信置业有限公司,2栋,95户
阳光花园,(章贡区老城区)章江北大道102号,8176,板楼/塔板结合/平房,10至11元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,106户
福荣·香格里拉小区,(章贡区黄金开发区)金兰路香格里拉小区,13702,塔板结合,1.8元/平米/月,金地物业,暂无信息,18栋,1124户
赣南地质调查大队山水苑,(章贡区黄金开发区)宋城路103号,8088,板楼,0.11至1元/平米/月,景园物业,湖州伟伟置业有限公司,12栋,443户
心愿花园,(章贡区章江新区)于都路9号,14443,板楼,1.1元/平米/月,暂无信息,碧桂园,1栋,66户
宝申花苑,(章贡区章江新区)章江南大道26号,11945,塔板结合,0.6元/平米/月,彩生活物业有限公司,赣州源盛置业有限公司,2栋,72户
和信花园,(章贡区黄金开发区)金星路8号,8136,板楼,暂无信息,江西燕兴物业管理有限公司,江西和信置业有限公司,2栋,95户
阳光花园,(章贡区老城区)章江北大道102号,8176,板楼/塔板结合/平房,10至11元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,106户
锦路苑小区,(章贡区老城区)黄屋坪路30号,7825,塔板结合,0.5元/平米/月,小区委员会自管, 合肥万科瑞翔地产有限公司,2栋,88户
福荣·香格里拉小区,(章贡区黄金开发区)金兰路香格里拉小区,13702,塔板结合,1.8元/平米/月,金地物业,暂无信息,18栋,1124户
赣南地质调查大队山水苑,(章贡区黄金开发区)宋城路103号,8088,板楼,0.11至1元/平米/月,景园物业,湖州伟伟置业有限公司,12栋,443户
心愿花园,(章贡区章江新区)于都路9号,14443,板楼,1.1元/平米/月,暂无信息,碧桂园,1栋,66户
宝申花苑,(章贡区章江新区)章江南大道26号,11945,塔板结合,0.6元/平米/月,彩生活物业有限公司,赣州源盛置业有限公司,2栋,72户
公务员小区一期,(章贡区章江新区)于都路10号,11019,板楼,1.1元/平米/月,江西燕兴物业管理有限公司,赣州昌泰资产管理有限公司,17栋,423户
七一九社区北苑,(章贡区黄金开发区)金东路6号,8707,塔楼,1元/平米/月,赣州德威物业,赣州航城置业有限公司,5栋,310户
旭升苑,(章贡区老城区)营角上路13号,11671,塔板结合,暂无信息,暂无信息,碧桂园集团,1栋,30户
玛尔沃商住楼,(章贡区老城区)大公路51号,8966,板楼,0.8元/平米/月,小区委员会自管,赣州航城置业有限公司,1栋,110户
国际时代广场三期,(章贡区老城区)廉泉路国际时代广场三期,9886,塔板结合,1元/平米/月,赣州伟业物业服务有限公司,越秀地产,4栋,598户
貴竹城,(章贡区黄金开发区)华坚路22号,8909,板楼,2元/平米/月,江西燕兴物业管理有限公司,赣州昌泰资产管理有限公司,2栋,124户
呈祥·中央首府,(章贡区章江新区)兴国路呈祥中央首府,13948,板楼,1.5元/平米/月,江西燕兴物业管理有限公司,暂无信息,4栋,513户
国际时代广场四期,(章贡区老城区)廉泉路国际时代广场四期,10937,塔板结合,1.8元/平米/月,江西燕兴物业管理有限公司, 西安保亿名卓置业有限公司,4栋,374户
華城名苑,(章贡区章江新区)新赣州大道華城名苑,12001,板楼/塔板结合,1至1.8元/平米/月,暂无信息,城投开发,11栋,1083户
章江花园,(章贡区老城区)红环南路章江花园,14129,板楼/塔板结合,1.5至1.8元/平米/月,赣州锦园物业有限公司, 重庆桥达茂宸房地产开发有限公司,9栋,1102户
森铁小区,(章贡区黄金开发区)金邮路14号,7994,板楼,1.5元/平米/月,暂无信息,暂无信息,5栋,217户
丽水明珠A区,(于都县于都县)红旗大道37号,8080,板楼/平房,1元/平米/月,彩生活物业有限公司,暂无信息,12栋,284户
鑫泉·书香苑,(赣县区赣县区)城北大道鑫泉·书香苑,7992,未知类型,暂无信息,暂无信息,赣州鑫泉房地产开发有限公司,4栋,367户
丽江豪庭,(章贡区章江新区)梅关大道6号,14344,塔楼,1至1.6元/平米/月,暂无信息,中海新投资有限公司,3栋,294户
方基·塞纳春天,(章贡区黄金开发区)金星路13号,9087,塔板结合,0.6至1元/平米/月,赣州方基置业有限公司, 大理耀鹏房地产开发有限责任公司,14栋,530户
锦绣虔城,(章贡区章江新区)会昌路9号,15435,塔楼,1.5元/平米/月,赣州德众物业有限公司,锦绣天地房产,6栋,359户
温馨家园,(章贡区黄金开发区)赞贤路温馨家园,10134,板楼,0.5元/平米/月,南昌市嘉园物业管理有限公司,河南中中置业集团有限公司,18栋,750户
时间公园一期,(章贡区水东)虔东大道86号,8295,塔板结合,1元/平米/月,远洋亿家, 嘉兴世茂新世纪置业有限公司,58栋,361户
天韵雅苑,(章贡区章江新区)三百山路18号,14061,塔板结合,1.3至1.5元/平米/月,广东美的物业管理股份有限公司,赣州昌泰资产管理有限公司,7栋,627户
越秀花苑雅秀轩,(章贡区老城区)杨公路4号,9475,平房,1元/平米/月,赣州金晖物业有限公司,碧桂园,8栋,236户
中海·左岸岚庭,(章贡区黄金开发区)兴国路中海·左岸岚庭,13173,板楼,2.3至2.6元/平米/月,中海宏洋物业管理有限公司,赣州中海海华房地产有限公司,15栋,827户
赣南宾馆,(章贡区老城区)厚德路76号,8428,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,8栋,147户
丽水华庭,(定南县定南县)工业大道228号,8436,未知类型,暂无信息,暂无信息,暂无信息,4栋,329户
飞龙景苑,(章贡区老城区)文山路1号,8479,塔楼,2.2元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,7栋,310户
景荣大厦,(章贡区章江新区)瑞金路20号,10240,板楼,1元/平米/月,暂无信息,河南中中置业有限公司,3栋,167户
米兰名都,(赣县区赣县区)香江大道南米兰名都,7920,未知类型,暂无信息,暂无信息,暂无信息,3栋,269户
第五大道·天钻公寓,(章贡区章江新区)长冈路第五大道·天钻公寓,10585,未知类型,暂无信息,暂无信息,暂无信息,1栋,364户
锦程苑,(章贡区章江新区)濂江路19－12,11524,板楼,0.5至1.38元/平米/月,暂无信息,暂无信息,4栋,118户
金丰天河公馆,(章贡区黄金开发区)金星路10号,9388,未知类型,暂无信息,暂无信息,暂无信息,1栋,29户
文明大道90号,(章贡区老城区)文明大道90号,9814,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
彩虹城二期,(赣县区赣县区)梅林大街彩虹城二期,9566,板楼,暂无信息,暂无信息,暂无信息,9栋,740户
新南名苑,(南康区南康区)南水大道新南名苑,12080,塔板结合,暂无信息,暂无信息,暂无信息,1栋,192户
康源·滨江国际,(章贡区章江新区)橙香大道康源·滨江国际,8898,未知类型,暂无信息,暂无信息,暂无信息,4栋,1490户
章江明珠,(章贡区站北区)矮岭下路2号,8426,板楼/塔板结合,3.2元/平米/月,江西富安物业有限公司,碧桂园集团,2栋,138户
欧园,(章贡区黄金开发区)金岭路欧园,13893,板楼,2.5元/平米/月,久制物业服务有限公司,山西中创大地投资有限公司,30栋,75户
紫金广场,(章贡区黄金开发区)赞贤路紫金广场,9444,塔楼,3元/平米/月,暂无信息,赣州华利房地产开发有限公司,2栋,200户
马扎巷32号,(章贡区老城区)马扎巷32号,7220,平房,1.5元/平米/月,珠海洪福物业有限公司,嘉兴中创置业有限公司,2栋,29户
金域蓝湾B区,(章贡区章江新区)章江南大道金域蓝湾B区,8346,板楼,1.3元/平米/月,暂无信息,江西新融合置业有限公司,2栋,84户
新华书店宿舍楼,(章贡区老城区)黄屋坪路28号,7422,板楼/平房,1元/平米/月,暂无信息,金广物业,2栋,50户
银河名都,(赣县区赣县区)银河大道银河名都,12502,板楼,2.2元/平米/月,广东美的物业管理股份有限公司,唐山盛鑫房地产开发有限公司,2栋,242户
城東·观澜,(南康区南康区)赣南大道城東·观澜,8719,塔楼/板楼/塔板结合,2.3元/平米/月,深圳市彩生活服务集团有限公司,中海地产,7栋,824户
佳龙雅苑,(南康区南康区)南水大道118号,9212,平房,暂无信息,暂无信息,暂无信息,3栋,193户
赣南宾馆,(章贡区老城区)厚德路76号,8428,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,8栋,147户
人民巷21号,(章贡区老城区)人民巷21号,7888,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
江西日报社赣州分社住宅,(章贡区章江新区)赞贤路12号,11548,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
西郊路22号巷,(章贡区老城区)西郊路22号巷,8236,平房,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,20户
健康路37号,(章贡区老城区)健康路37号,8060,板楼,1元/平米/月,暂无信息,赣州宝义置业有限公司,1栋,28户
联发君玺,(章贡区黄金开发区)南康路联发君玺,15418,板楼,1至2.15元/平米/月,赣州德威物业,南昌联发置业有限公司,6栋,306户
阳明苑,(章贡区老城区)阳明路30号,5784,塔板结合/平房,1.5元/平米/月,暂无信息,赣州宝义置业有限公司,3栋,42户
厚德路55号,(章贡区老城区)厚德路55号,当前网页找不到元素（价格）,塔楼,3元/平米/月,暂无信息,吴江市联发置业有限公司,1栋,24户
张家围10号,(章贡区老城区)张家围10号,8224,板楼,暂无信息,暂无信息,暂无信息,3栋,68户
人民巷16号,(章贡区老城区)人民巷16号,7494,板楼,2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,28户
西津路27号,(章贡区老城区)西津路27号,8256,板楼,暂无信息,暂无信息,暂无信息,2栋,70户
厚德路3,(章贡区老城区)厚德路3号,7900,平房,暂无信息,暂无信息,暂无信息,1栋,15户
彩虹城一期,(赣县区赣县区)章贡路12号,9349,板楼/塔板结合,30元/平米/月,暂无信息,大连金湾实业有限公司,10栋,877户
康吉苑,(章贡区老城区)人民巷40号,8234,板楼,0.5元/平米/月,小区委员会自管,碧桂园集团,3栋,82户
恒瑞第5大道,(章贡区章江新区)琴江路3号,13600,塔楼,暂无信息,深圳市金地物业管理有限公司,暂无信息,3栋,426户
桃源丽景,(龙南县龙南县)民主街桃源丽景,10465,未知类型,暂无信息,暂无信息,暂无信息,3栋,96户
金钻商务大厦,(章贡区老城区)八一四大道8号,8163,塔楼/板楼,2至10元/平米/月,暂无信息,赣州绿地置业有限公司,2栋,443户
赣州商会大厦,(章贡区章江新区)长征大道31号,12450,塔楼,3元/平米/月,彭基物业,中海地产,1栋,254户
贡江上院,(赣县区赣县区)杨仙大道66号,10894,板楼/塔板结合,3元/平米/月,中廷物业,中海地产,9栋,604户
金域蓝湾C区,(章贡区章江新区)客家大道金域蓝湾C区,8887,塔楼/板楼,暂无信息,暂无信息,暂无信息,3栋,42户
电信小区,(章贡区老城区)青年路电信小区,8112,塔楼/平房,暂无信息,暂无信息,暂无信息,3栋,58户
供电局北苑小区,(章贡区老城区)八境路29号,8078,塔板结合,1.1元/平米/月,暂无信息,暂无信息,8栋,139户
厚德路44号,(章贡区老城区)厚德路44号,9834,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,16户
滨江苑,(章贡区老城区)章江北大道146号,9170,塔楼/塔板结合,2.3元/平米/月,暂无信息,河南中中置业有限公司,6栋,228户
赣纺大院,(章贡区老城区)红旗大道63号,7981,塔板结合,1元/平米/月,暂无信息,赣州航城置业有限公司,9栋,99户
白鹭湾·珑玺,(赣县区赣县区)城南大道东路2号,12134,未知类型,暂无信息,浙江开元物业管理有限股份公司,江西凯华房地产开发有限公司,8栋,33户
中央城,(龙南县龙南县)龙翔大道中央城,11680,未知类型,暂无信息,暂无信息,暂无信息,6栋,906户
蔚蓝华庭,(章贡区黄金开发区)华坚路14号,8007,板楼,暂无信息,彩生活物业有限公司,中海地产,2栋,33户
瑞康苑,(章贡区老城区)章江北大道16号,8706,塔板结合,暂无信息,暂无信息,暂无信息,3栋,27户
滨江东苑,(章贡区老城区)章江北大道64号,10011,板楼,1.2元/平米/月,彩生活物业有限公司, 苏州天地源木渎置业有限公司,2栋,62户
大华▪御景天下,(赣县区赣县区)贡江大道南大华▪御景天下,8019,板楼/塔板结合,1.5元/平米/月,嘉福物业,南京大华投资发展有限公司,9栋,271户
文昌苑,(赣县区赣县区)杨仙大道文昌苑,8729,塔楼/塔板结合,1至11元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,21栋,895户
金域蓝湾B区,(章贡区章江新区)章江南大道金域蓝湾B区,8346,板楼,1.3元/平米/月,暂无信息,江西新融合置业有限公司,2栋,84户
人民巷21号,(章贡区老城区)人民巷21号,7888,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
新华书店宿舍楼,(章贡区老城区)黄屋坪路28号,7422,板楼/平房,1元/平米/月,暂无信息,金广物业,2栋,50户
黄金花园西区,(章贡区黄金开发区)金东路7号,8185,板楼,0.6元/平米/月,江西燕兴物业管理有限公司,暂无信息,17栋,454户
滨江相府,(章贡区站北区)逸豪大道3号,9983,板楼,0.9元/平米/月,江西燕兴物业管理有限公司,丹东滨江置业有限公司,4栋,282户
章江国际,(章贡区章江新区)宁都路2号,11535,塔板结合,2元/平米/月,暂无信息,暂无信息,1栋,244户
星光华城,(章贡区老城区)黄屋坪路1号,8901,板楼,0.9元/平米/月,江西燕兴物业管理有限公司,中海地产,1栋,108户
联创城市花园,(章贡区老城区)章江北大道28号,8862,板楼,0.8元/平米/月,联创城市花园物业,赣州昌泰资产管理有限公司,8栋,270户
天韵雅苑,(章贡区章江新区)三百山路18号,14061,塔板结合,1.3至1.5元/平米/月,广东美的物业管理股份有限公司,赣州昌泰资产管理有限公司,7栋,627户
国际时代广场三期,(章贡区老城区)廉泉路国际时代广场三期,9886,塔板结合,1元/平米/月,赣州伟业物业服务有限公司,越秀地产,4栋,598户
貴竹城,(章贡区黄金开发区)华坚路22号,8909,板楼,2元/平米/月,江西燕兴物业管理有限公司,赣州昌泰资产管理有限公司,2栋,124户
呈祥·中央首府,(章贡区章江新区)兴国路呈祥中央首府,13948,板楼,1.5元/平米/月,江西燕兴物业管理有限公司,暂无信息,4栋,513户
国际时代广场四期,(章贡区老城区)廉泉路国际时代广场四期,10937,塔板结合,1.8元/平米/月,江西燕兴物业管理有限公司, 西安保亿名卓置业有限公司,4栋,374户
森铁小区,(章贡区黄金开发区)金邮路14号,7994,板楼,1.5元/平米/月,暂无信息,暂无信息,5栋,217户
尚林苑,(于都县于都县)长征东路2号,7901,未知类型,暂无信息,暂无信息,暂无信息,12栋,410户
上德艺术国际,(上犹县上犹县)文峰南路6号,7947,未知类型,暂无信息,暂无信息,暂无信息,22栋,912户
环城路7号,(章贡区老城区)环城路7号,8423,板楼,0.6元/平米/月,暂无信息,暂无信息,2栋,68户
人民巷1号,(章贡区老城区)人民巷1号,8304,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,84户
尚悦华府,(章贡区站北区)五洲大道尚悦华府,8695,板楼,暂无信息,金地物业,暂无信息,2栋,44户
正源华府,(南康区南康区)赣州市南康区新康西大道(西华小学西南侧约250米),10684,板楼/塔板结合,2元/平米/月,南水物业,暂无信息,6栋,656户
